ML4,ML2,ML3,ML1,Max,tract
-0.38766773690637196,1.1953989998545143,-0.2981741833131517,-0.20059664767946003,ML2,6083002922
1.2466312643233433,-1.2493955275033493,-1.3381852102608125,-1.5691603180022764,ML4,6083002502
-0.7551326841401869,-0.6839546317671378,-0.33138377002511293,0.9203526754147041,ML1,6083001706
-1.240167028495099,-0.41059395426995793,0.23000293242528785,1.8889691640301132,ML1,6083001402
0.4342653204081772,-0.9186641712517127,-0.37182251694392976,-0.3524412817187438,ML4,6083000804
-0.1467099050615527,-0.5638461564567326,-0.39547921824170396,0.3902953714948678,ML1,6083000302
-0.09638138057627073,-0.4099776122053536,-0.21140307657207594,1.081072065931251,ML1,6083000301
-0.6219575313229703,-0.6265684083054408,-0.5174910949571285,0.12025301802298034,ML1,6083002006
-0.8822432839832222,-0.561893195291625,-0.24986683474829596,0.8294740932457978,ML1,6083002005
-0.7587628466955892,-0.4158756858118822,-0.38505693394753,0.5021870935409516,ML1,6083002012
-0.17896188614812647,-0.36499766011953294,0.01953576464605383,1.6620878740463452,ML1,6083001203
1.2626656082981091,-1.0548023662272321,-0.8117573947165418,-0.4488298190380363,ML4,6083001102
-0.04195798552203548,-0.6602046078311417,-0.18915892197110365,0.4286641561479203,ML1,6083001000
0.0838649114867964,-0.6728131767671184,-0.29866703341603174,0.4245429289187725,ML1,6083000900
0.255929506894695,-1.160169265018562,-1.1096424254427153,-1.2027150355338698,ML4,6083000801
-0.986980247075051,-0.17452596040975546,-0.13594077798787316,1.2763209222952838,ML1,6083000600
-1.014159959278846,-0.2473158367846509,-0.12290088855143887,1.3447988255904215,ML1,6083000400
-0.44028201953867635,-0.513153377146157,-0.5847613451757709,-0.009963391076781326,ML1,6083003005
-0.9646355087179617,-0.6526948211892529,-0.43008661460181785,0.1697284527991078,ML1,6083003004
0.3251385069321191,-0.2812867755341685,-0.061454669281618426,-0.2724374900295774,ML4,6083003001
-0.6334180937307382,-0.540526824228679,-0.18095853362139963,0.1017178232303532,ML1,6083002909
-1.2891220174008946,-0.17475433387817327,-0.203192682898742,0.8625885824525957,ML1,6083002907
-0.9876502124031424,-0.37723151104782227,-0.11920378822947165,0.5505021847669584,ML1,6083002906
-0.7249118831528882,-0.4789958423272101,-0.35906371928764136,0.6185852638894807,ML1,6083000700
-1.1230724412166746,-0.4433100894443507,0.13911282022181026,1.389907859305018,ML1,6083000502
-1.3304430088041084,-0.13395297750134205,-0.046267815533367194,1.3308191613727873,ML1,6083000501
-0.6777121890633925,-0.5242138227787818,-0.28519288920606484,0.6446746440672746,ML1,6083000200
-1.4093645706437155,-0.5206789704411213,-0.14986088143894205,1.1703058895356635,ML1,6083000103
-0.8835856542976721,-0.4227532767123701,-0.3077394361033277,0.8017226671766874,ML1,6083000102
-0.1772604121587138,-0.6393858083359862,-0.06540992526125142,0.5083636463380393,ML1,6083002708
-0.3864740492130844,-0.7172184575261568,-0.19923115206308759,0.23360205518095936,ML1,6083002707
1.1065543920437506,-1.1042428337890458,-0.9139124456357802,-0.6704128365174293,ML4,6083002706
0.7951431585167543,-0.9073014573989,-0.2818019515226455,-0.22315148912889465,ML4,6083002705
0.5765510303570421,-0.7463495640102217,-0.5342535038079536,0.11806327895708324,ML4,6083001101
1.8483622906132806,-1.0129650881798826,-0.6630235496421352,-0.04060348122937539,ML4,6083002702
-0.452367245793752,-0.6429386633790896,-0.2643013710728123,0.11543121532831668,ML1,6083002809
-0.7882473188827491,-0.43628881751238796,0.12882267668042516,0.7509269353667605,ML1,6083002808
-0.06754841713468568,-0.6815797530580833,-0.46807145987796084,0.18689759669121014,ML1,6083002806
-0.3011944959939622,-0.16855853580191105,0.3188763796184197,-0.18907282557422261,ML3,6083002802
0.4230840172462129,-1.113908623028655,-0.8759283800537611,-0.689301476063263,ML4,6083002703
0.20773574094808936,-0.7824486382990853,-0.5153371124796952,0.4884503526376389,ML1,6083001800
-0.3621635634741762,-0.7357870075592273,-0.6465306456603149,0.009163837299961022,ML1,6083001601
0.286785363974471,-0.9361137767146743,-0.9046078640368491,-0.9341771211309067,ML4,6083002011
-1.3519361698391994,-0.5642879302890698,-0.015148273560902103,0.5138123675877276,ML1,6083002013
1.337127671043161,-1.3177371362908525,-1.3864687115532284,-1.592330861461147,ML4,6083002305
0.27291192058956865,-0.7484193914408792,-1.2809986418164996,-1.710766577603298,ML4,6083002306
-0.8703725428552084,-0.38847709844933426,-0.162092218115316,1.1452522356202601,ML1,6083001906
-0.9178072346689297,-0.5501523625362247,-0.1930568178352111,0.9501461384369039,ML1,6083001905
-0.6067352206579089,-0.5997366096142666,-0.24266094228796664,0.8049748990884037,ML1,6083001903
-0.7891535395866105,-0.579155174569187,-0.26036826044395456,0.7225670337548634,ML1,6083001901
0.6455674343241525,-1.165583086668758,-0.952633482357614,-0.8098477953978516,ML4,6083002101
2.3550334149352223,-1.2266146119037762,-1.0943849163730546,-0.69648058128703,ML4,6083002404
2.310237122106169,-1.336240583278536,-1.2875543935937612,-0.7890964729852855,ML4,6083002403
2.0153294559811408,-1.0654526133781899,-1.2404821542859596,-0.9234117067675953,ML4,6083002304
1.6456889094754248,-1.1731802087380216,-1.289609015754045,-1.2087884806837996,ML4,6083002303
1.0188504347388256,-1.1742193781190617,-1.206542342973393,-1.3447032730013362,ML4,6083002209
-0.562170007341784,-0.901573971010395,-0.8614583619912989,-1.286347716971863,ML4,6083002211
1.4705426083815734,-0.9414423675162578,-0.8543130150961686,-0.522782553768008,ML4,6083002206
1.4952508955991661,-0.9384056087263384,-1.0944730526462716,-0.6383874482785347,ML4,6083002205
0.27482171180911213,-0.5658927858527554,-0.6884825849179059,-0.9859138938287132,ML4,6083002210
0.8130929153081744,-1.2864934746022172,-1.3115373654435698,-1.4521916351697248,ML4,6025011802
1.1525353092151498,-1.3556122789026004,-1.2999833710417066,-1.4799992601503222,ML4,6025011700
1.0795775318624448,-1.3565433234859878,-0.9050757474573969,-1.5390983524864412,ML4,6025011600
1.8908780429696466,-1.1557319973050406,-1.120650765520496,-0.9671382662363499,ML4,6025011500
2.122025988346807,-1.2788365361598493,-0.9440592237422608,-0.8017714537314895,ML4,6025011400
0.0639775982231201,-1.0474683926998893,-1.4969894093636569,-2.368105644685417,ML4,6025011803
1.4482696044890735,-1.1333309932786793,-0.81804353688673,-0.5837123904864889,ML4,6025010500
2.2640370871733997,-1.2619797230967398,-1.2551036592031646,-0.805422340137458,ML4,6025010400
0.1247329124684359,-0.8002387335212905,-0.7469839762392637,-0.9631342929180813,ML4,6053014700
1.180685049900431,-1.4103682806174835,-1.5324326888568454,-1.9585797068701591,ML4,6025012002
1.6554483906791613,-1.062663552364683,-0.31751077751850415,-0.45811598593310077,ML4,6025010102
1.362875535857497,-1.1881360794439815,-0.87870014860057,-0.7507261198001511,ML4,6025010200
1.5647681008026002,-0.3195703478404547,-0.05344463259763149,1.0628162735711788,ML4,6025940000
1.5527989136187628,-0.9441987545104281,-0.420978537485596,0.2604235201313145,ML4,6025012302
0.04219494581554586,-1.2340809399297705,-1.1397167873012273,-1.7227237771428323,ML4,6025011000
1.260678394230623,-1.2782793713181915,-1.1165086818302437,-0.885718747048387,ML4,6025010900
-0.4093168056003805,-1.0512888244864778,-1.1978681052412912,-2.1172946372407857,ML4,6025011801
1.279034155921397,-1.389955182902506,-1.3870421702255038,-1.575050690975948,ML4,6025011300
2.1173082621088213,-1.2730463718230958,-1.2057385019317963,-0.8475716331624576,ML4,6025011202
0.15941817153320037,-1.37344767553927,-1.2477818915480259,-2.277558953411559,ML4,6025011201
0.9638786110122168,-1.055560983082612,-0.7028947294199197,-0.5506779653392556,ML4,6025011100
1.6184217948455297,-1.455407480619916,-1.4896557464506086,-1.6409745437154362,ML4,6025012200
2.2178306833470938,-1.3291962632541485,-1.3495097691575575,-1.0649846876679678,ML4,6025012100
0.974394178769295,-1.5060653294104502,-1.5096499213091514,-2.1432963647773575,ML4,6025011900
2.0111634549667174,-1.3335487713363663,-1.083998153718209,-0.9720086699900498,ML4,6025010700
0.45175542833954174,-1.1655609298635454,-1.0084917514431981,-0.984496102191958,ML4,6025010600
0.019567915835183282,-0.6286901618723952,-0.7698718367355566,-0.6108438241768424,ML4,6053014500
0.9031014090581525,-1.2353259830681587,-1.4127444310275759,-1.8980413495507418,ML4,6053014800
1.3143865561444514,-1.3864490295261591,-1.4349161560503567,-1.7212111188388561,ML4,6053011203
0.100407419027396,0.3512995488537859,-0.04073346876198963,0.19476230498462732,ML2,6053014201
0.23345481205451613,0.6451140541026277,0.2097870533298488,0.7412450709904568,ML1,6053014202
-0.8413877001000979,-0.2297981433579466,0.3285891201224701,1.1690278288192992,ML1,6053012502
-1.3127345899329435,-0.39900690460198684,-0.1472353615965434,1.2189524477314009,ML1,6053011802
0.27646050007826667,-1.013564335604207,-0.8005498742491995,-0.13543291981672867,ML4,6053011303
1.5984674155018914,-1.1741518317333683,-1.1139643582363448,-1.2152302259125822,ML4,6053011304
1.2461561805604955,-1.4549151120224624,-1.389292150321282,-1.6703164524599485,ML4,6053011204
-1.1297688543383357,-0.0473785748189523,0.0076857326473135845,1.5599841294774595,ML1,6053011602
1.96255803319221,-1.2597811437104214,-1.1899948163782619,-0.667415086197191,ML4,6053011101
0.7659134172545062,-1.168345712432516,-1.100259712131089,-1.3262339475333738,ML4,6053010505
0.627766122050215,-1.2266444385517175,-1.1641679174183583,-1.0911910248031564,ML4,6053014601
2.495975355792757,-1.3279800563773398,-1.2255815186744161,-0.7401977506796265,ML4,6053000501
1.5739765343372232,-1.2002834219650156,-1.1666361191929318,-1.0008056438669064,ML4,6053000502
0.9103937654633586,-0.7870411661503993,-1.0239880513875355,-1.3734778889791432,ML4,6053001802
-0.7781650714699002,-0.41184855306019047,0.0823372359630393,1.993337422614799,ML1,6005000304
-0.9048830673612942,-0.33079388031655277,0.06945282217748497,1.8418625395643924,ML1,6005000101
-0.9889146396402032,-0.5120366766905619,-0.04997205937121424,1.6625799564495642,ML1,6005000303
-0.09364028826174178,-0.12920209060256976,0.22525249016721974,2.5073032655260743,ML1,6005000102
-0.8888165615518058,-0.5289666700870981,-0.13655014713352837,1.2847673020005788,ML1,6005000402
-0.8863781687048375,-0.29542803004578255,-0.09035881781469866,1.4100489471535886,ML1,6005000500
-0.7286548483370033,-0.3543738115797186,0.13724569681779403,2.198323238775925,ML1,6005000401
-0.6617670883941769,-0.6071198644837481,1.090397486705251,0.13405089171393064,ML3,6005000301
-0.8165072666318609,-0.46023228802579125,0.06143284931214131,1.7940387556536614,ML1,6005000200
0.3487326438461392,-0.5272400213321117,-0.4885159529834968,-1.209079566015159,ML4,6053001801
1.4224040420856823,-0.8834183883146582,-0.6767621578234642,-0.9897620090101591,ML4,6053010506
1.649569726121949,-0.9073592975123588,-0.9955639169892991,-1.0019082039853466,ML4,6053010608
-0.30413883863114527,-0.25616707396437643,-0.060874005917621855,0.7078628791249085,ML1,6053014105
-0.4691515264581301,-0.12780881347233508,0.21691201879512756,0.3170388696824612,ML1,6053014107
1.4251044863633444,-1.388416761468493,-1.3929273885666145,-1.4379024721004858,ML4,6053010804
-1.2058510917620107,-0.4668120462403935,-0.1603561508029922,1.2395954505283135,ML1,6053010702
0.559577999649826,-1.0917538607585495,-1.370337616898926,-1.7874782806910363,ML4,6053010606
-1.4076422462294154,-0.27604477418177903,-0.3467751007184937,0.4812271877252781,ML1,6053010701
-0.032860887596979416,-0.057487947041049196,-0.19985421195555675,0.21822141775018514,ML1,6053013900
-0.027518848785461913,0.16719512493470803,8.030683866807817e-5,-0.9026293418349551,ML2,6053013800
0.9723520996374893,-0.2179263437906898,-0.5316095431977741,-0.5618153431140878,ML4,6053013700
0.6649667595731873,-0.5126746089872334,-0.4222628561626253,-0.08525052939335186,ML4,6053013600
-0.1565401864961615,0.09796710461052624,1.3159193205206923,0.17028264029226897,ML3,6053013500
-1.4400194495798804,-0.47563969986105575,0.08346983682036616,1.257957629162786,ML1,6053012200
-1.2858718945518126,-0.23199315263559295,-0.1177421957244949,0.9111047310256601,ML1,6053012100
-0.9659141306493544,-0.15277407198441897,-0.1143918203305197,1.1255687887335568,ML1,6053012000
-0.8135305773543225,0.31337156696584934,-0.03291342667021257,0.6940678160712371,ML1,6053013000
-1.16199130199376,-0.26282148620076345,0.10868099945430862,1.630247591778545,ML1,6053012302
-0.9534186216557737,-0.16302180386572612,1.022471102858832,1.1585590696682078,ML1,6053012700
-1.175267996296201,-0.15409851070527264,0.2382125542472362,1.015669989440518,ML1,6053013400
-0.07255760939883785,-8.144188469940139e-4,-0.04158916250956299,0.07298736323988202,ML1,6053014302
-0.6077121219416151,0.4552716539154276,0.47466067222222746,-0.26525226900141247,ML3,6053014301
-1.1250954687682388,0.17703638902138677,0.010460516085678474,0.554356032234129,ML1,6061023200
-0.19976212682713224,-0.2775534315377425,-0.148419776924598,0.6140712322897419,ML1,6053013300
-1.4726644315165738,-0.011336970409826314,0.014464870333876636,1.1078723480010357,ML1,6053013200
-1.2299388791909143,-0.13648299802313857,0.007719530504777515,1.490556377380242,ML1,6053012800
-1.1965355893584682,0.19915588472187368,0.04615582854627102,1.1434767630501805,ML1,6053011900
0.39875579148957285,-0.4773609145346658,-1.085938336024197,-1.759670137670423,ML4,6053000102
0.9875025647812712,-0.9046480267423664,-0.789230889564756,-0.44271078686480014,ML4,6053001700
2.1199522282083056,-0.9590207231935959,-0.8251253040574881,-0.554494554335026,ML4,6053001300
-0.1194667157734783,-0.7076184155029344,-0.46785584598099356,0.5009284634133968,ML1,6053001200
-0.9112724195387472,-0.5541413003616716,-0.21732111415219071,0.7881040625590361,ML1,6061023900
-1.195821941288926,-0.06064919518825235,-0.08600646894699217,0.522200151633206,ML1,6061023300
-0.8472644255986631,-0.2954775249039014,-0.030922479362644646,0.8961244178650153,ML1,6061023400
-0.9751465749965881,0.5047657241809806,-0.17261411127384954,0.6112489513064,ML1,6061022900
1.91002332252112,-1.4483255226395069,-1.4292431994373889,-1.393611759277871,ML4,6053000800
2.1789601071636175,-1.383121074982904,-1.3534670120740588,-1.0402753730992278,ML4,6053000600
0.9968062567817939,-1.11054400243194,-0.8956786196826364,-1.0779977453023044,ML4,6053000400
0.6552482726093537,-0.9487195469273035,-1.0151376109648196,-1.1345164588455885,ML4,6053000300
0.9518781531800061,-1.1932966440880741,-1.312987660527649,-1.4531364584527444,ML4,6053000200
0.7691928397196857,-0.8850699533319039,-1.214254117859326,-1.421098093610892,ML4,6053010504
-0.3193702313845634,-0.7234802008572054,-0.7733790940566798,-0.49377418303067694,ML4,6053010501
-0.5514956307013591,-0.6680672517264086,-0.7122474638989392,-0.4674402053762411,ML1,6053001600
-0.3625009337885937,-0.6793292824328431,-0.8530311934034217,-0.854998164724673,ML4,6053001500
2.085594020935015,-1.325576158733311,-1.1389512559210226,-0.977610651060809,ML4,6053000900
-1.43646618939074,0.357474449085053,0.11495475860340285,0.4655405522324236,ML1,6061023100
-1.3559429770954434,0.14044154576225898,0.160753040572612,0.5236259167331108,ML1,6061023000
-1.0159192131311492,0.06906985034345395,0.33833690853952775,0.9774253414103972,ML1,6061022600
-0.8218574645705136,0.5169118079244301,0.17541977942445228,1.0519855407032703,ML1,6061022500
-0.966682917630239,0.43514467245831157,-0.033586744998537275,0.7008984105357985,ML1,6061022800
0.3278685406063324,-1.075038512196887,-0.8866957083380418,-0.7917339595831128,ML4,6053000101
0.8620759432272288,-0.5241783915012064,-0.990432764718416,-1.1944247247806739,ML4,6053000103
1.9463939235522578,-1.1819435220943766,-1.165640783859884,-0.7868705801051405,ML4,6053010101
-0.1680835886027209,-0.810842762591117,-1.0761444384318937,-1.9178164123211234,ML4,6053010603
0.16028289773535698,-0.9096208721282275,-0.7849547692893861,-0.4465011820465133,ML4,6053010202
-0.8800608875878039,-1.0093217347111927,-0.8514649109729866,-0.9629041420420567,ML3,6053010102
-0.7879109893892849,-0.5728371452102801,-0.6476681817522908,-0.19270830883934087,ML1,6053010305
1.922665010599101,-1.251767204654231,-1.1817932163436589,-0.6694777666732276,ML4,6053011302
1.3141757314054172,-1.2956271168056444,-1.0901666592868635,-1.1885639327114768,ML4,6053011202
-1.1325550875632953,0.08018282578953864,-0.008319200887620797,0.8559569553813832,ML1,6061022400
-1.4708530542983658,-0.13903531512978773,-0.153433027674077,0.49111588384308524,ML1,6061023500
-0.6376217118880501,-0.42959386611805067,0.3629771810012885,1.3639611067177515,ML1,6061021045
-1.1526401249561085,-0.18872987401222685,-0.1485989604677493,1.1865875039930707,ML1,6061021043
-1.2717525625700796,-0.16845154583058874,0.147254228175999,1.3755356290410712,ML1,6061020710
1.7418621536013117,-1.181343080529579,-1.2604785147684783,-0.9742617621569383,ML4,6053010400
0.029323017388489143,-1.0963526699698283,-0.8864130657067573,-1.8709592146824543,ML4,6053000104
-0.9489390738400966,-0.529344426948589,-0.03235181072874979,1.461332467981457,ML1,6053011000
0.8108806051786894,-1.3537706796950162,-1.3780922227164702,-1.6589137192331636,ML4,6053011102
-1.2872911872397714,-0.10726762518572369,-0.1009658720720811,1.2121882139473243,ML1,6053011700
-0.7541340327675479,0.08991211565548021,-0.009425168638427971,1.5663332814009077,ML1,6061021037
-0.9540152225308643,-0.18515365200634626,0.051926659537664135,0.9576777356574432,ML1,6061021128
-1.4403338858029644,-0.21224769860711157,0.03381727488134609,1.1958352225928903,ML1,6061021122
0.16434896112690245,-0.8065258362808722,-0.6593788121819528,-0.03482189589067036,ML4,6061021403
-0.30481101392097304,-0.4610238840560284,-0.12315832177454077,1.6005331659424167,ML1,6061021603
-0.8043476555962983,0.24686680768924013,-0.2740632210428691,0.7348108138718952,ML1,6061021130
-1.2653705661254389,0.24237716114605243,-0.054198407999217914,0.5822239027377458,ML1,6061021309
-1.272972718976569,-0.3118844129452969,0.07526728705688374,0.8740965621408908,ML1,6061021131
-1.4050267191251467,-0.08145203767242837,-0.018107838699382577,0.8396952851686806,ML1,6061021044
-1.140676337260821,0.09944488828519175,-0.08586221799151739,0.8083215715957364,ML1,6061021035
-1.3780712391590968,0.26058827206303303,-0.16717461665172648,0.6448559266588295,ML1,6061021034
-0.5947376950390441,-0.2971853166465156,0.07449589357169768,1.1996441212944093,ML1,6061021046
-0.7898959773376601,-0.22323912473799484,-0.03730014658865209,1.159214098718844,ML1,6061021038
-0.7958837027531291,-0.02184880985291021,0.11126902463480266,2.0496950659006687,ML1,6061021040
-0.889991771935856,0.6750180643291873,0.01624649176010321,0.5298120375345936,ML2,6061021322
-0.5271046475364585,-0.17084586644153582,0.13122107324383828,1.5098818816940291,ML1,6061021129
-0.8739014090789085,-0.47367623873333276,0.012253919500130413,1.9042564526777435,ML1,6009000501
-0.7824483040679683,-0.403083133037678,0.06518842998780035,1.9679350209769142,ML1,6009000121
-0.7397978482638522,-0.4117910309023094,0.19856497100571738,2.0455225541623228,ML1,6009000122
-0.24985323852137337,-0.1725259466669078,0.20089684995697238,2.4650799505350744,ML1,6009000400
-0.12265280567611538,-0.28587791630857834,0.17109618955484024,2.2158297099432835,ML1,6009000300
-0.8599254420384861,-0.4253534144262674,0.17551623124971652,1.76499798028107,ML1,6009000120
-1.0016269575303487,-0.5340431708269631,-0.16888725626594003,1.1461228018396115,ML1,6009000210
-0.9634275583665474,-0.29117524409495826,-0.2914946097070594,0.8076315701659734,ML1,6061020715
-0.6461588841430719,-0.22087957827969149,0.293742178633578,0.940727778805961,ML1,6061020805
-0.5186568065421728,-0.40309787403216724,0.019120292609413773,1.4972705465980651,ML1,6061020712
-1.0526715438855603,-0.19785195422505908,0.048299737562062225,1.3814655304888752,ML1,6061020711
-0.34771897467793605,-0.4172572908094422,0.01840689222588997,1.2194730606255948,ML1,6061020806
-1.3600790004558134,-0.4924916365990698,-0.0842487091129306,1.3169473922868065,ML1,6061021604
-1.4371927486540808,-0.25434333008486754,0.12887912658901535,1.4015117366374383,ML1,6061021123
-0.9467984310411893,-0.333159302804296,0.12498939140894064,2.128541552247999,ML1,6061022013
-1.1029834031135861,-0.471858198177869,0.042705033081377915,1.90652018123412,ML1,6061022014
-1.1605827278483516,-0.3003204254746985,-0.042106421822025925,1.303412908436576,ML1,6061021106
-0.779444043351678,-0.21442996920591165,-0.04996696089659966,1.2214027812991632,ML1,6061021103
-1.2862862133751953,-0.33389612389131634,0.5466443179724475,1.1167856799234506,ML1,6061020604
-0.9041445058467775,-0.2422952535686644,-0.04903058236113304,1.402055878172137,ML1,6061021501
-0.7987524210602305,-0.39421118167831654,0.25789263982344984,1.8486474466266847,ML1,6061021901
-1.3262946273184029,0.2958273983883236,0.013395423584059398,0.7759625494357005,ML1,6061020606
-0.9598820869915154,-0.15367662205114035,0.31927693367292176,1.849030667068321,ML1,6061021304
0.4807356277960583,-0.6952483318954839,-0.4210746673674498,0.8381553785057203,ML1,6061020901
-0.7318865544944828,-0.4213725897073405,0.003497264750097562,1.2379615067578231,ML1,6061021108
-1.0499927260513042,-0.08889269311116998,0.07299018711886654,1.4040173817454749,ML1,6061021109
0.014733527840591518,-0.680460238856662,-0.32247465765204814,1.1865910983775168,ML1,6061020107
-0.24632124930039775,-0.7579350719476166,-0.33360061731634805,0.6395330194009843,ML1,6061021401
-1.4030975097287062,-0.19980152243191868,0.11337854623981912,1.269728949937687,ML1,6061020601
-0.7118014018564068,-0.23139574761920026,0.031958389776450935,1.1898994663833935,ML1,6061021003
-1.1311859297358873,-0.18187921090677217,0.09880615398092012,1.6056515125079387,ML1,6061020602
-0.725242254571982,-0.44172838811158066,0.07004746896487796,1.8687795935008638,ML1,6061021802
-0.9931623485503764,-0.35650214129626817,0.13115919887260494,1.9363138128566724,ML1,6061021902
-0.8284043184672594,-0.4608774306477236,0.10197213067443228,1.624735193141002,ML1,6061022002
-0.7889369265772957,-0.4250629741194626,0.007342230938205699,1.8928352960715762,ML1,6061020200
-1.2978975812688713,-0.14397251979280373,0.03442849210974923,0.5224330023152889,ML1,6061020605
-0.8724062666341308,0.08133674306382588,0.30280871749095206,0.853279008779823,ML1,6059062640
-0.8748975490330759,0.28483483865612624,-0.24914341089310704,0.2893203825521765,ML1,6059062641
-1.3618354933302887,0.8739218429702463,-0.16458511723593816,0.6334236768008883,ML2,6059062643
-1.156278234159161,-0.08125513256064587,-0.058560941739444664,1.449286286973282,ML1,6059062644
-0.08007835683723047,0.3995036960158372,0.19660911570487663,1.1624385275190516,ML1,6059062647
-0.6212431918656426,-0.30312999835729304,-0.3186996929331392,0.5609997790742576,ML1,6059099305
-1.0887730676705034,-0.14293385798437683,0.008086187249082489,1.1254425938329542,ML1,6059099306
-0.9203507081578721,0.20238837089352996,-0.09152594232415999,1.3174368617934515,ML1,6059099307
-1.3313554227435813,0.5051586538579262,-0.27741529203980086,0.32792235768597916,ML2,6059099308
-0.35609170771876636,-0.13390820755862476,-0.398101889585675,0.2103959488362086,ML1,6059076208
1.4339980936251047,-0.7879405675153287,-0.486002453524031,-0.6480609417193733,ML4,6059011601
1.0877400159458643,-1.015416360472127,-1.0123685018037039,-1.117122754130647,ML4,6059011602
-0.17528406367884838,-0.03843695891129392,-0.3244018518965401,0.20090751827780717,ML1,6059011200
0.6932991199958463,-0.5171449053870976,-0.8186014642675881,-0.9490395194386151,ML4,6059086602
0.11243156479904848,-0.4602003042526124,-0.5434411805210196,-0.893776395730861,ML4,6059001103
1.3193573785203636,-0.4019675263463275,-1.1947706824335993,-1.3836542135934808,ML4,6059089104
-0.26805756054344815,0.9381746918313529,-0.15673772319424734,-0.2609014080522148,ML2,6059086902
0.5856403475677879,0.3585156932138577,-0.41782617998241495,-0.8290468025362048,ML4,6059110402
0.15427045352397115,1.3650244735446826,-0.5894808852619652,-0.6113528379489163,ML2,6059088602
-0.3016698870590557,0.2088902782138427,-0.33676902306607603,-0.10750608145224272,ML2,6059011722
-1.3211765438682848,0.24342108676002452,-0.26744379204552066,0.5321265803217103,ML1,6059032038
-0.8076804702212563,0.055921671831308126,-0.27461303562465483,0.7782873612299485,ML1,6059032039
-1.244345944530166,0.028093524612196386,-0.09356899773538892,1.0030232031281028,ML1,6059032040
-1.4329297305191546,-0.38157227013586226,-0.1764539073115753,0.6910587635030908,ML1,6059032042
-1.5325649436670086,-0.22055555469225263,-0.023784855095553944,0.8437817471198078,ML1,6059032043
-1.3404888330595648,-0.06924814611619134,0.14544465241188576,1.2072431082280963,ML1,6059032044
-1.481173251986313,-0.2724493947164758,-0.16766213977536013,0.871773858021971,ML1,6059032045
-1.4874910224623308,-0.03702289825342875,-0.13549984415332267,0.9709322928449353,ML1,6059032046
-1.1407240864059012,0.07143155423365083,-0.01175311745344448,1.2679742844367217,ML1,6059042106
-0.25594176251968287,-0.6373111508729936,-0.40987516921586453,0.8147147777121113,ML1,6059042107
-0.6888213282115765,-0.4993448761906055,-0.104694218958737,1.285196427552824,ML1,6059042108
