ML1,ML3,ML2,ML4,Max,tract
-0.740559260202604,-0.5025479224418322,-0.84970412067102985,-0.9040090617208992,ML3,6083000102
-0.37140588586640616,0.44152732088849755,-0.8276242927849291,-0.4680615754728806,ML3,6083002708
-0.12380651720588415,-0.24526955409130327,-0.49031837425577685,-0.4164042353032778,ML1,6083002707
1.2230766784766183,0.6525206464304791,0.8000317118066551,-0.13675488477609613,ML1,6083002706
0.7388296057251569,0.7869850698277667,0.27922768813097204,0.014702633810531392,ML3,6083002705
0.24823447286443953,1.2011058160705608,-0.36537286359964644,-0.5937312883708907,ML3,6083001101
1.1940470902195481,1.9178661826440744,0.835125788603723,-0.1525732031329325,ML3,6083002702
-0.2615589574197357,-0.20338992508015857,-0.9484957116345694,-0.510802121039253,ML3,6083002809
-0.781501965126324,-0.198959571726599,-0.9260080719500612,-0.5133750235216558,ML3,6083002808
-0.030660088900848315,-0.06052682505229819,-0.6245715499247442,-0.5035072063066502,ML1,6083002806
-0.13529685325860338,-0.36161632610327615,-0.5904452806168695,0.25707302890724176,ML4,6083002802
0.6919348310489187,0.27277459794840614,-0.3475955225979489,-0.38029921884664936,ML1,6083002703
0.32587938276782547,0.22341989979118934,0.7940388130194045,-0.5936636829046777,ML2,6083001800
0.025030551299305787,-0.4231153179399885,-0.38487672326178757,-0.63984124203705806,ML1,6083001601
0.6327883143195157,0.10951761556350773,-0.5420001222546841,-0.3374177008454228,ML1,6083002011
-0.7341763512432746,-1.3070684255647447,-0.867977356918931,-0.548355820563027,ML4,6083002013
2.014366563183694,-0.025737697792673132,1.341479105562853,0.09291577318238017,ML1,6083002305
1.2257454248477146,-0.8806776447631645,0.24949091261113496,-0.08335167254819652,ML1,6083002306
-1.1187167953141752,-0.051682989849494064,-1.2293590877249274,-1.1237721065544248,ML3,6083001906
-0.7686446970126357,-0.45837559648705173,-0.9013999447489282,-0.8937883610762569,ML3,6083001905
-0.5248249309386482,-0.22367180616979593,-0.6663679933531546,-0.7888414375959499,ML3,6083001903
-0.5595663257503954,-0.587815252281844,-0.6847080138465981,-0.7740864519547765,ML1,6083001901
1.190235323610044,0.009358748275924169,0.8047161271261306,-0.18244581530546822,ML1,6083002101
2.509718193973155,1.0252061048538872,3.505238360818406,0.3039222282129791,ML2,6083002404
2.47412430480301,0.9178878605567183,3.0749534550073814,0.1495415414663223,ML2,6083002403
2.0397256444035032,1.0646814882856506,2.045489036712419,0.021922904349369,ML2,6083002304
1.9059906202480317,0.48093665719860235,1.3010485530915146,0.0718829848709623,ML1,6083002303
1.4671100871275176,0.3813200772574019,0.4724171951831955,-0.15331309611299587,ML1,6083002209
0.5251919671031091,-1.2874113394622373,-0.43489642729004024,-0.15253130378021762,ML1,6083002211
1.40052835656515,1.107475650623919,1.29233760824213,-0.08262585902524654,ML1,6083002206
1.4570496561039494,0.92414741897215,1.2307897663783969,-0.2012960027785278,ML1,6083002205
0.6941244714026729,-0.09954074136830485,-0.17315985319653984,-0.10617950057013588,ML1,6083002210
1.4810964024113262,0.13883872177731524,0.5199781065387028,-0.22647090679749346,ML1,6025011802
1.5563896715140055,0.7191196222767271,0.3933460550657652,-0.18986750814377149,ML1,6025011700
1.7530088850871623,0.14986331757284746,1.0183838963837917,0.33392671963578974,ML1,6025011600
2.0944765774904,0.7611865424146851,2.2186516082814016,0.19287513182721255,ML2,6025011500
1.8310047414245185,1.9340638290118095,1.4223556505813806,0.017586191633688495,ML3,6025011400
1.5262795961368638,-1.3909403775069598,0.22711025515481173,0.01324699489987299,ML1,6025011803
1.4104779887324872,1.1998323478090567,1.2236283977501454,-0.06389557991575605,ML1,6025010500
1.9435759833031796,1.769856995913736,1.4432608898163495,-0.0885482642453566,ML1,6025010400
0.9316675754584667,-0.7547826730008151,0.683207443098459,0.00995631818417466,ML1,6053014700
2.719004414749227,-1.0361209679624745,3.4546565040010213,0.44436267291483794,ML2,6025012002
1.379477577568506,1.5935774556528426,1.1258942759310875,0.29631872831875417,ML3,6025010102
1.2466320436459737,1.231502272162401,0.39380220855112563,-0.15678236900072753,ML1,6025010200
-0.6311619709086647,2.827675855430732,-0.4990130851221313,-1.086371706119344,ML3,6025940000
1.4053365745079394,1.1335663995988154,2.5104940252452774,0.08763253293783067,ML2,6025012302
1.2056341095396823,-1.0253510459062727,-0.031020268364859972,-0.052358775273892044,ML1,6025011000
1.7826270059274982,0.10370938241586866,1.8180396779822743,0.026788270990748868,ML2,6025010900
1.1896571453062343,-1.6849030950322155,0.027775473141462247,0.009750799206671323,ML1,6025011801
2.1224571174573166,0.07991604166058142,1.9268706724296099,0.06723897390208443,ML1,6025011300
1.9001403730800468,1.9282890931422194,1.562824012817048,-0.1815414689164373,ML3,6025011202
1.8642498788452788,-1.4916788264817913,1.2406266390969223,0.3175668089399683,ML1,6025011201
1.1957820336727638,0.5842195004689766,1.2709197933243597,-0.007653520196369765,ML2,6025011100
2.9022631167373265,-0.70651365534936,3.961135500945755,0.5039169145912059,ML2,6025012200
2.94116365608292,-0.08261820857443618,4.357566958504064,0.5802534217664539,ML2,6025012100
2.085055209723623,-0.21281606150692162,1.1588429844756434,0.07516164196207495,ML1,6025011900
2.0283733231628207,1.5103083212607968,1.8474773717795676,0.061080843905184416,ML1,6025010700
1.0074803614254835,0.09426089583179065,0.3825666930847025,-0.28367200947946014,ML1,6025010600
0.23214734754531724,0.3210111021135743,-0.759755078913014,-0.5685152839739469,ML3,6053014500
1.6829434769617597,-0.042408558088250184,0.4132896372102397,-0.07521624777368996,ML1,6053014800
2.1638876001855216,-0.17495204042830914,1.6561895718320208,0.16043402888900063,ML1,6053011203
-0.31087123776731224,0.5453973045842415,-0.0646520846229467,-0.1209345001473312,ML3,6053014201
-0.3479535897719361,0.7563707159984404,0.6163359143474747,-0.14344671883395219,ML3,6053014202
-0.9433192841922726,-0.21497693936592352,-0.8286263979363788,-0.542263278232593,ML3,6053012502
-1.0961423081173438,-0.8716994726877233,-1.1772944719432106,-1.069197578091414,ML3,6053011802
0.37509973129294594,0.3283883707339332,-0.4082704432986648,-0.6287913856820148,ML1,6053011303
2.1508715136298266,0.16681873743762687,2.2946666171432986,0.32376194644152057,ML2,6053011304
2.1443920971939048,-0.10836468682895758,1.7213335704747716,0.10943600781997016,ML1,6053011204
-1.3495554184027099,-0.38632279772831263,-1.0696160341525598,-1.0695750762163796,ML3,6053011602
1.6708085118780789,1.815635506280993,1.173299016393692,-0.3198750579714229,ML3,6053011101
1.3887425105866213,0.00212541657440455,0.5538069267724843,-0.07911633796324703,ML1,6053010505
1.253951711921551,-0.20333518561191533,0.5188901427904803,-0.2020363858395204,ML1,6053014601
2.6453507594161763,1.0829055186390153,3.608677225850671,0.27728482751862155,ML2,6053000501
1.67905543734126,1.0196057705725936,1.1361022880849585,-0.13390208501677825,ML1,6053000502
1.313114140497967,0.2942066761591566,0.45540925986305775,0.0049601691892915975,ML1,6053001802
-1.4428217995007186,0.6359066197187582,-1.4609006769076973,-1.3264994313493286,ML3,6005000304
-1.3628405226160039,-0.030948392155316997,-1.264926104797536,-1.1126282741482973,ML3,6005000101
-1.212145408831771,-0.08534604442363883,-1.2804709528385363,-1.2132216175847825,ML3,6005000303
-1.6209840452155095,1.9116875267882587,-1.649550038083552,-1.3892437715657102,ML3,6005000102
-1.008404168816342,-0.2167360247859809,-1.2417379656278824,-1.067048571871729,ML3,6005000402
-1.189718360471354,0.09928798477659645,-1.3201959632174878,-1.1397635350191297,ML3,6005000500
-1.506287737105409,0.600315566530545,-1.4585057590471484,-1.2936240771744456,ML3,6005000401
-0.2263012588682589,-0.9011279077622568,-0.4652519552558823,0.7678580756997649,ML4,6005000301
-1.2522299901758134,0.12921918975672875,-1.1621007967262178,-1.1211135728737796,ML3,6005000200
1.091136554894072,-0.743332709502666,0.8841964849014627,0.47019212973940105,ML1,6053001801
2.0189534143778127,-0.06203851663962092,2.764456570928173,0.6061384583014481,ML2,6053010506
1.9605170952502498,0.4357312695984868,2.228861208653964,0.27080028511873794,ML2,6053010608
-0.6715423639037921,0.6482395276115283,-0.8568570051137104,-0.6406263365652599,ML3,6053014105
-0.6068404317510516,-0.005880224133180344,-0.9227078455541708,-0.11377617342962583,ML3,6053014107
2.1631696795544437,0.026332023197119286,1.972851235386646,0.08601366723331426,ML1,6053010804
-0.9993690483784193,-0.7365994544773603,-0.8980780081903074,-1.0707332870757729,ML3,6053010702
1.7529551139817143,-1.0552253894116255,1.2753146910756306,0.09199453583771267,ML1,6053010606
-0.8325330296385728,-1.2222176893209593,-0.9496365124324037,-0.9024167556546407,ML1,6053010701
-0.2112200884845068,-0.007598145135328421,-0.31298556079427486,-0.18604642674345231,ML3,6053013900
0.31312676896020464,-0.5345090293696111,-0.0930825786973879,0.4822248458724452,ML4,6053013800
0.8782615693251424,0.6009164914972904,0.7218474389318332,0.1060107853529438,ML1,6053013700
0.4429569940431886,0.7419400769988671,0.19537734600341708,-0.1747902523244057,ML3,6053013600
-0.2782922032094871,0.22607845174305657,-0.19219525167801416,0.9431476767368381,ML4,6053013500
-1.108336359263797,-1.120697153351903,-0.8814466349899974,-0.8216819938354504,ML4,6053012200
-1.0201787932584372,-0.9551990935635114,-0.951308988091049,-0.8392626016106015,ML4,6053012100
-1.0445173958130258,-0.15883548475869255,-0.9337631114267925,-1.02057054688183,ML3,6053012000
-0.8818891708256431,-0.5448482754871294,-0.9159708131262246,-0.5763090109662135,ML3,6053013000
-1.326354802924951,-0.3631382389678147,-1.1734732868064592,-1.0610399795873129,ML3,6053012302
-1.0251845787872664,-0.5273669010472163,-0.6759773088363187,0.16263290081605192,ML4,6053012700
-1.0749752377016175,-0.673940387277894,-1.0224693270226284,-0.6049733495269138,ML4,6053013400
-0.47401856944779763,0.7253943192307901,-1.004753973992989,-0.2888508531970651,ML3,6053014302
-0.19737115738283595,-0.9048241520335377,0.26650162130581495,0.4948384907872965,ML4,6053014301
-0.8505848514531471,-0.9476207527064101,-0.7721897387119397,-0.5379506808801177,ML4,6061023200
-0.4215133484575995,0.35799090114807147,-0.4540243674489919,-0.5619040049196217,ML3,6053013300
-1.2202146018850621,-1.0862162113172578,-1.0522290437990844,-0.920673733351946,ML4,6053013200
-1.3323318102675052,-0.4380899606546094,-1.211413858463818,-1.1130919275917222,ML3,6053012800
-1.163596248123553,-0.6648890073055026,-0.8242753999881609,-0.8590253861449085,ML3,6053011900
1.1428848692315332,-0.5977262451544317,0.0592826109297583,0.055031589386395824,ML1,6053000102
0.9880665423949057,0.6863804356729215,0.6478823734895802,-0.1528795684958747,ML1,6053001700
1.9319091254861012,1.6044052372602804,2.4547295053364446,0.15268872869714528,ML2,6053001300
-0.0725416958527389,-0.047604091431796,-0.17011919106232323,-0.626627994902475,ML3,6053001200
-0.7186745648051281,-0.5178786925539774,-0.8991505141148021,-0.8290150244214973,ML3,6061023900
-0.8787960196033258,-1.0571260748975748,-0.9106098018118322,-0.565348138917916,ML4,6061023300
-0.8208323472340385,-0.42224549110069926,-0.9957765333273263,-0.707816239602879,ML3,6061023400
-1.0243549037271373,-0.5392828706883263,-0.9799286257387927,-0.7640649297702669,ML3,6061022900
2.5692018406030583,0.13576114561496153,2.7564900709171907,0.27581967426194143,ML2,6053000800
2.431151392338022,0.7555518436178434,2.6175492022628934,0.17839417091554582,ML2,6053000600
1.6548655850103342,-0.018334599110055052,1.6902927514675805,0.19012783819246323,ML2,6053000400
0.9996078097333028,0.12220852781365382,-0.11650632953303697,-0.15081293197687554,ML1,6053000300
1.6597298298350793,-0.1458209547337717,0.9283270967916083,-0.06772197653649352,ML1,6053000200
1.2296019418244166,0.23246396379216938,0.21693913178659197,-0.1895726623587783,ML1,6053010504
0.23537212556028211,-0.634585886826643,-0.12494412711710645,-0.3892624655533653,ML1,6053010501
0.1573679094922345,-0.8818825941289402,-0.20142359642098123,-0.4541754659939646,ML1,6053001600
0.465908528216824,-1.012734744027408,-0.09752635897639754,-0.3014595417652912,ML1,6053001500
2.546170391790003,0.26874076099002125,3.2771765665968253,0.499022092899347,ML2,6053000900
-1.0251706522524757,-1.25725470430358,-0.784958577689525,-0.4677824899741694,ML4,6061023100
-0.9971060213741945,-1.1085870726167115,-0.7698060246061212,-0.4155090409551167,ML4,6061023000
-1.1290376168492324,-0.4011284846824219,-0.9663015161878279,-0.4435251138978097,ML3,6061022600
-1.2324539869785671,0.07292647636630499,-1.0166159622807014,-0.7392744155937407,ML3,6061022500
-1.0885385384942066,-0.35161317486868,-1.1635043735340131,-0.7323299481884507,ML3,6061022800
0.96040257846869,-0.5475119724915565,0.4996020574306856,-0.19915666813361743,ML1,6053000101
1.0884898286068305,0.2527121860456744,0.2763737214302801,-0.041210304418547665,ML1,6053000103
2.0474276766180184,0.9362295562308502,2.385849922452501,0.03045623788591489,ML2,6053010101
1.0075818867374728,-1.3039506835552221,-0.25445491399771863,0.06377316374811723,ML1,6053010603
0.40960035030519776,0.07705470750238293,-0.36516284731534276,-0.45445884633417183,ML1,6053010202
0.4525095231286618,-1.8211338061782114,-0.24356312884246634,-0.33115821264068274,ML1,6053010102
-0.1696574463855178,-1.0492637737438457,-0.8201664439401678,-0.6513317632135307,ML1,6053010305
2.097575983674037,0.7720016153307739,2.639624027389388,0.08178173187919735,ML2,6053011302
2.0082904025743056,-0.3078619589135671,2.008210116909829,0.3304112979076332,ML1,6053011202
-1.0431159975258892,-0.6944061456761925,-0.9600865521732076,-0.7323597220035502,ML3,6061022400
-0.7908971452343918,-1.5506853118743222,-0.6886076507058766,-0.6748839765498181,ML4,6061023500
-0.8974339884350032,0.08596698394993299,-0.812187913814948,-0.5802643205951873,ML3,6061021045
-1.1197064073473895,-0.510311654312564,-1.103593604458039,-1.085689256044048,ML3,6061021043
-1.2540434387643784,-0.5427991683454575,-1.0925327694888198,-0.9491373436470477,ML3,6061020710
2.0149356507218648,0.6955291184181785,2.0637451496028243,-0.007402492719155748,ML2,6053010400
1.014513337192802,-0.7793380719024284,-0.4943566096647323,0.18270294912396123,ML1,6053000104
-1.0537568282822936,-0.18797956359841092,-1.0398593885304317,-1.0667810972396885,ML3,6053011000
1.6142110654230917,-0.19475665839011985,0.57472232238716,-0.0860401430084095,ML1,6053011102
-1.12927513600567,-0.9331630414322333,-1.0000036676676918,-0.9908037510392663,ML3,6053011700
-1.298896341516725,0.4606174117856921,-1.230753890686278,-1.1927716144127973,ML3,6061021037
-1.034643647633696,-0.39472742230643737,-1.0394195931948393,-0.6517685432466056,ML3,6061021128
-1.2136262805090838,-0.9863473805645562,-1.089071058487821,-0.9137793867532521,ML4,6061021122
0.29568790344783974,0.28221385767168455,0.010055328030959975,-0.5588268393862543,ML1,6061021403
-0.8554257955491731,0.663979894796559,-0.7542303605730073,-1.074155851890503,ML3,6061021603
-0.9823842729735,-0.18051507621989704,-1.2034244438557005,-0.9099302374054353,ML3,6061021130
-1.0081094599511844,-0.9969627783366791,-0.9120541856977992,-0.6505924684770773,ML4,6061021309
-0.9293722915831257,-1.1586275620060018,-0.7593200085168839,-0.5653585462343701,ML4,6061021131
-1.1376882229117222,-1.0074034498378295,-1.110344685415314,-0.7873979635555419,ML4,6061021044
-1.0192750524006375,-0.7613897886584172,-0.9843688520738275,-0.7754198879846059,ML3,6061021035
-1.1021382336267391,-1.126960257047843,-1.0071829513955364,-0.7846817027246783,ML4,6061021034
-0.9441805680508639,0.17957421500758441,-1.0570372529877683,-0.752151481426176,ML3,6061021046
-1.0435548073048957,-0.02982594594413369,-1.175297728140014,-0.9171971656939544,ML3,6061021038
-1.4796530860113826,0.27808579708468695,-1.2590974723784554,-1.2177671101514973,ML3,6061021040
-0.9683307382350024,-0.40179818142661855,-0.8029265771629733,-0.5646632439813882,ML3,6061021322
-0.998329347323855,0.34849356114065705,-0.6713494402665219,-0.8261647363985961,ML3,6061021129
-1.3077076173920383,0.16466316968786393,-1.374914937551716,-1.2767968044704439,ML3,6009000501
-1.4061036785767234,0.44374310708118414,-1.2829042671195772,-1.2472406256379556,ML3,6009000121
-1.384764034334413,0.453368223863522,-1.2862550208267778,-1.143691781110082,ML3,6009000122
-1.5389345794083686,1.4768541478279549,-1.3911733007893292,-1.3876048991885872,ML3,6009000400
-1.4790940427674808,1.825051130136623,-1.5920766102109372,-1.2812052509131977,ML3,6009000300
-1.2360341187952815,-0.02081993606492319,-1.2841340130256396,-1.004897489165032,ML3,6009000120
-0.9628960289022342,-0.5942409280657448,-1.1605243089810442,-0.9420028053782481,ML3,6009000210
-0.8397220451264543,-0.4767237901445929,-0.996629097558886,-0.9701066727562225,ML3,6061020715
-0.8550659372217598,0.020023157443972386,-1.034898354977772,-0.45283339596759803,ML3,6061020805
-1.0441320530083957,0.5122172821312307,-1.32173844029307,-1.0336597369284324,ML3,6061020712
-1.1246634757274587,-0.5031287648414708,-1.003148358324145,-0.903442062797988,ML3,6061020711
-0.8266953049976122,0.5837198924474282,-1.1004456548217016,-0.8182845720644392,ML3,6061020806
-1.164397787991714,-0.7910393974752069,-1.208043995196371,-1.1108848385726893,ML3,6061021604
-1.2968073177125106,-0.9743345856502789,-1.1133239062747826,-0.9197950529260932,ML4,6061021123
-1.4894719514177246,0.22785674111987855,-1.3604450781967532,-1.3368887386965105,ML3,6061022013
-1.3573028923671089,-0.19578471952204649,-1.2422564371438285,-1.2307815816344938,ML3,6061022014
-1.228915593436238,-0.31791290460853905,-1.2638841744819178,-1.0649908583916112,ML3,6061021106
-1.0395648042221584,0.024621152166491637,-1.0393561765323824,-0.9254473932314129,ML3,6061021103
-1.1069101732979165,-0.7851297356826551,-0.9629810800424895,-0.39725474669129057,ML4,6061020604
-1.1816534528951954,0.011008756443416961,-1.2098323857498459,-1.1115514102005473,ML3,6061021501
-1.32161057864481,0.24034874024745762,-1.182572644047234,-1.0131077658564298,ML3,6061021901
-1.1896978502349589,-0.9584774681914001,-1.114161539381452,-0.7470000531143086,ML4,6061020606
-1.2846248766649602,-0.016109121271737796,-0.8681753447469986,-0.9615061356672121,ML3,6061021304
-0.34984868009846476,1.7180696344882616,-1.0194922903404722,-0.9473122259183612,ML3,6061020901
-0.9158171859331374,-0.06380578105418976,-0.9441094065242357,-0.8581523851159972,ML3,6061021108
-1.2213105226415062,-0.23508597005129445,-1.1054431265663192,-0.9985082146104429,ML3,6061021109
-0.23042319025282723,0.6006505378865843,0.2917346353493363,-0.8592523850057162,ML3,6061020107
-0.22668041094591812,-0.014513298545278577,-0.48558291575366214,-0.6800575959851772,ML3,6061021401
-1.2100101709518651,-1.07250345883499,-0.9446111650326335,-0.7807590513902304,ML4,6061020601
-1.02688500961627,0.0818493500906161,-1.194062830714316,-0.8332156481140149,ML3,6061021003
-1.3758515652366832,-0.3217666917143692,-1.2224506458705453,-1.0265573453973644,ML3,6061020602
-1.293631611384179,0.45545936218326294,-1.3396991360856159,-1.17919118870647,ML3,6061021802
-1.4070322554215253,0.020166856049110185,-1.321202660970519,-1.2001193697238515,ML3,6061021902
-1.2370301313260068,0.17797993674238538,-1.3088776274395506,-1.047876108166949,ML3,6061022002
-1.3127689054155787,0.3655036495691873,-1.402130053218108,-1.2915711708387025,ML3,6061020200
-0.8065005170283597,-1.3335663619024067,-0.7941545697186554,-0.4595374208400287,ML4,6061020605
-0.973082824303482,-0.2641183383737528,-1.0016572491899849,-0.444724228876041,ML3,6059062640
-0.6338263334324525,-0.9273656638920178,-0.5881916997624854,-0.5032153981795232,ML4,6059062641
-1.2234837721939966,-1.1103465072396397,-0.7576496077958126,-0.7646030404512956,ML2,6059062643
-1.1302856957153367,-0.7578851821079602,-0.7389942295443681,-0.9974511109530422,ML2,6059062644
-0.7096513357152041,0.5411708812605924,-0.3506479679065054,-0.4841203107153187,ML3,6059062647
-0.7052722793717793,-0.15491679092065694,-1.131427565533005,-0.749370479935698,ML3,6059099305
-1.0843642577793038,-0.6294783175442037,-1.0954136979767086,-0.8074783797814019,ML3,6059099306
-1.2169974134564308,-0.21957203423075317,-1.1457485133114589,-1.0410075254493427,ML3,6059099307
-0.9155412820982555,-1.2731319369312244,-0.7716458318135572,-0.7249076478931995,ML4,6059099308
-0.2592717771988861,-0.3571572167991471,-0.5036711009465026,-0.5269534858052219,ML1,6059076208
1.4419870026729928,0.9110549522529717,1.499367064685671,0.3200740602019263,ML2,6059011601
1.2505895531672442,0.7442525676296868,0.19564805662647994,-0.1463618214897973,ML1,6059011602
-0.21534728830712288,0.1668013030704863,-0.13021836457841587,-0.4830404525175362,ML3,6059011200
0.8981657777879594,0.23285100697678515,0.21991157776512169,-0.05451323908312772,ML1,6059086602
0.8383903621186684,-0.9145439781105273,0.6888718286335642,0.2408825285917359,ML1,6059001103
1.882355392557061,-0.07849854825213237,2.307212775947788,0.24209205755177438,ML2,6059089104
-0.13945484849771292,-0.5921666016258815,0.28084465882938237,-0.016215938684005265,ML2,6059086902
0.5937393179300468,0.25387343371060794,0.45840670178296566,0.18056820331619874,ML1,6059110402
0.21853649063544778,-0.33469519901302763,1.0633963236732578,-0.11122219681608111,ML2,6059088602
-0.05510400728236776,-0.6337996902139877,-0.017541731343141825,-0.234271546036546,ML2,6059011722
-0.9743453511729004,-1.1906321353776927,-0.7845038163336849,-0.7677335092074876,ML4,6059032038
-0.6344916534622164,-0.9128649769496886,-0.16460386308942296,-0.6479614472190717,ML2,6059032039
-1.1286146951233302,-0.9092657735793276,-0.9424103908186718,-0.8247415505114201,ML4,6059032040
-0.9392656587985685,-1.268276437281911,-1.05784367722695,-0.8264764802912824,ML4,6059032042
-1.0607717379652335,-1.3998850002632677,-0.9720057568593636,-0.7331905979632504,ML4,6059032043
-1.1700717581575186,-1.0504358552920667,-0.91962502274591,-0.727596695434355,ML4,6059032044
-1.0119996762749703,-1.3079691473385564,-0.9554319094099735,-0.8915090638904244,ML4,6059032045
-1.1500238003082586,-1.1840343847448918,-0.9823844085424103,-0.9398634598739422,ML4,6059032046
-1.2239897147962826,-0.5376190112976423,-1.0592999610227147,-0.9478264447506802,ML3,6059042106
-0.5121950826199071,0.4995483749248493,-1.0443104658858409,-0.9852874877842938,ML3,6059042107
